age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
22,Local-gov,238831,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,31510,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
43,Private,200734,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,Local-gov,287988,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,267798,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,50397,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,<=50K
45,Private,234699,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,60,United-States,>50K
52,Private,131631,11th,7,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
23,Private,160951,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,2597,0,40,United-States,<=50K
36,Private,75826,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,221884,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
53,Private,200190,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,>50K
32,Private,47932,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,87054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
44,Private,173888,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,>50K
48,Private,118023,Prof-school,15,Divorced,Sales,Not-in-family,White,Male,0,0,13,United-States,<=50K
56,Private,318450,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States,>50K
52,Private,128378,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
36,Private,107302,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
29,State-gov,118520,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K
22,Private,213902,5th-6th,3,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,El-Salvador,<=50K
38,Federal-gov,37683,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,99999,0,57,Canada,>50K
45,Private,174426,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,State-gov,231473,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
44,Local-gov,174684,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
36,Private,215392,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Local-gov,30793,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,>50K
36,Private,126954,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,305673,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,>50K
36,Private,77820,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,220148,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,United-States,>50K
33,Private,287878,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,26,United-States,<=50K
36,Private,130589,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
35,Private,199753,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K
33,Private,223212,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,186495,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
54,Private,39493,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
28,Local-gov,86615,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
37,Private,32668,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,>50K
49,Self-emp-not-inc,189123,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,United-States,<=50K
31,Private,398988,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,738812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
37,Private,138441,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,203488,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
52,Private,308764,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,117917,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K
31,Private,196791,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
24,Private,117167,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,53,United-States,<=50K
33,Private,237833,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
90,Private,90523,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,99,United-States,<=50K
28,Self-emp-inc,80158,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,339324,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Federal-gov,117628,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,236599,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,19847,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,422933,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
25,State-gov,156848,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States,<=50K
38,Private,252662,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,State-gov,35633,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Private,133061,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,<=50K
27,Private,56658,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,8,United-States,<=50K
56,Self-emp-not-inc,94156,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
43,Private,90582,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,257042,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,321763,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K
32,Private,35595,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Self-emp-inc,188615,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
22,Private,353039,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,36,Mexico,<=50K
39,Private,67433,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Self-emp-inc,60949,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
39,Private,509060,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,160731,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
50,Private,189107,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,118938,11th,7,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
35,Private,217605,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,39232,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
77,Local-gov,177550,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,14,United-States,<=50K
46,Private,90042,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,50096,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,<=50K
36,Private,316298,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,324960,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
65,Private,94552,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,281021,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,235894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,34443,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,<=50K
63,Private,125954,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,United-States,<=50K
40,Private,270147,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
59,Self-emp-not-inc,223131,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
53,Private,340723,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,97005,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,46868,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,140673,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
31,Self-emp-not-inc,117346,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
37,Private,226947,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,170979,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
47,Local-gov,321851,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
32,Private,178615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2407,0,40,United-States,<=50K
23,Private,183945,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
26,Private,108019,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,40,United-States,<=50K
28,Private,263728,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,177945,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
40,Private,222756,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
53,Local-gov,248834,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
56,Private,92215,9th,5,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,>50K
64,Private,60940,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,8614,0,50,France,>50K
32,Private,459007,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,90,United-States,<=50K
24,Private,424034,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,187115,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
39,Federal-gov,200968,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,45,United-States,>50K
26,Private,121040,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
38,Self-emp-inc,269318,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
24,Local-gov,322658,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,32451,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Self-emp-not-inc,132925,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40,Local-gov,138634,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,198953,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
24,Private,49218,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,169124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
28,Private,196621,HS-grad,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,37,United-States,<=50K
63,Private,163708,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
54,Private,175912,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Male,914,0,40,United-States,<=50K
38,Self-emp-not-inc,100316,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
28,Self-emp-not-inc,211032,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,<=50K
41,Private,253060,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,373718,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
49,Private,188515,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Local-gov,190290,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
39,Private,326342,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,2635,0,37,United-States,<=50K
38,Private,125550,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
62,Private,170984,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,65225,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,153841,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,60668,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,260761,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
26,Private,557236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,State-gov,166774,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
50,Private,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
32,Private,114746,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,<=50K
19,Private,187161,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
38,Private,104089,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Local-gov,50065,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
24,Federal-gov,29591,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,United-States,<=50K
19,Private,216647,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
30,Private,373914,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,394860,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,143459,9th,5,Separated,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,<=50K
52,Federal-gov,129177,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,322238,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,Federal-gov,27466,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,England,<=50K
28,Private,113870,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,245305,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K
18,Self-emp-inc,38307,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,285102,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Taiwan,>50K
19,Private,35865,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,State-gov,218640,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K
25,Private,159732,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
25,Private,193701,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
44,Self-emp-not-inc,83812,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Private,379798,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-not-inc,183146,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
17,Private,438996,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K
29,Private,241895,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,United-States,<=50K
47,Self-emp-inc,214169,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,40,United-States,>50K
50,State-gov,24647,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
57,Private,180920,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
24,Private,209034,Assoc-acdm,12,Married-civ-spouse,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
24,Private,261561,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,160029,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,22,United-States,<=50K
42,Private,306982,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
18,Private,50879,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,6,United-States,<=50K
36,Private,214604,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,>50K
38,Self-emp-not-inc,197365,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,152540,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
24,Private,216181,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,327779,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,<=50K
56,Self-emp-not-inc,51662,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
22,Local-gov,163205,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,53,United-States,<=50K
25,Private,240081,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
50,Private,280278,HS-grad,9,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Private,204682,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,2174,0,40,Japan,<=50K
51,Private,96586,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
19,Private,175081,9th,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,United-States,<=50K
19,Private,183532,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
20,Private,53878,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Private,191385,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
