age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
49,Private,146268,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,174426,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
31,Private,258849,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Private,380633,5th-6th,3,Widowed,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
39,Private,177154,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
37,Private,111128,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Federal-gov,46366,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
31,Private,169002,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,<=50K
42,Self-emp-inc,287037,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,10,United-States,<=50K
34,Self-emp-not-inc,179673,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,>50K
30,Private,345522,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,70,United-States,>50K
57,Private,200453,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,>50K
31,Private,381153,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
56,Private,182273,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,190040,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
64,Private,144182,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,23,United-States,<=50K
56,Federal-gov,141877,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
24,Private,33016,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,216237,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
29,Private,367329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,162238,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
42,State-gov,436006,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
33,Federal-gov,78307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,455995,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,>50K
45,Private,270842,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,207685,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,367306,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
22,Private,362309,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
29,Self-emp-not-inc,394927,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
39,Private,138192,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,140564,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
34,Private,346275,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K
45,State-gov,101299,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
19,Private,235849,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,35,United-States,<=50K
63,Private,216413,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
48,Private,173243,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
66,Private,113323,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,United-States,>50K
39,Private,142707,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,174575,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K
40,Private,305846,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30,Self-emp-not-inc,347166,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,213055,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,<=50K
44,Self-emp-inc,269733,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
29,Private,187327,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,71221,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,<=50K
39,State-gov,42186,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,3464,0,20,United-States,<=50K
44,Private,104196,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
26,Private,211596,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,346693,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,269786,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,70894,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
46,State-gov,106705,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,50,United-States,<=50K
25,Private,159662,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,26,United-States,>50K
54,Private,377701,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,Mexico,<=50K
45,Private,89028,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,10520,0,40,United-States,>50K
34,State-gov,156292,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
19,Local-gov,276973,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
63,Local-gov,86590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,32,United-States,<=50K
44,State-gov,150755,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5013,0,40,United-States,<=50K
30,Private,347166,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,45,United-States,>50K
33,Private,62155,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,35,United-States,<=50K
45,Private,428350,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,United-States,<=50K
31,Private,111567,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,>50K
27,Private,386036,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K
51,State-gov,105943,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,<=50K
44,Federal-gov,243636,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
19,Private,174478,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,106498,10th,6,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,35,United-States,<=50K
42,Private,285066,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
56,Self-emp-not-inc,403072,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
25,Private,247006,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
36,Private,178487,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
52,Private,186272,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,102771,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K
48,Private,117849,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32,Self-emp-not-inc,33417,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
54,Local-gov,178356,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,51789,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
19,Private,87497,11th,7,Never-married,Transport-moving,Other-relative,White,Male,0,0,10,United-States,<=50K
46,Private,144351,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,117728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
33,Private,163110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,<=50K
19,Private,223669,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
34,Private,234537,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,284329,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
35,Self-emp-not-inc,190895,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
32,Private,176185,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Male,0,0,60,United-States,<=50K
46,Private,117849,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
55,Self-emp-inc,392325,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States,>50K
41,Private,202168,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
36,Private,237943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
48,Federal-gov,328606,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Self-emp-inc,38472,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,60,United-States,>50K
33,Private,243674,HS-grad,9,Separated,Tech-support,Not-in-family,White,Male,0,0,46,United-States,<=50K
31,Private,111883,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,36186,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
58,State-gov,223400,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
46,Federal-gov,78022,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
51,Private,159755,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
31,Private,286675,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
27,Private,157612,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K
54,Private,103345,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
43,Self-emp-not-inc,193494,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
60,Private,140544,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,216481,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,115336,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,70,United-States,<=50K
42,Private,147099,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
23,Private,50953,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,334946,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
49,Private,297884,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064,0,50,United-States,<=50K
61,Private,51170,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
19,Private,29083,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
27,Private,184078,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Private,340734,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,121874,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,>50K
53,Private,46155,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,40,United-States,<=50K
30,Private,243165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,138692,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
38,Private,183800,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,227298,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
30,Private,104223,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
20,Private,216563,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
39,Private,272338,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,<=50K
38,Private,175120,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
73,Self-emp-not-inc,300404,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,6,United-States,>50K
28,Private,309566,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
67,Private,165082,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
51,Private,63685,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,Cambodia,<=50K
30,Private,112115,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
43,Private,281138,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,202565,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,537222,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,283037,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
34,Private,154874,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,4416,0,30,United-States,<=50K
45,Private,34127,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
33,Private,214635,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
21,Private,213041,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,<=50K
21,Private,77759,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
23,Self-emp-inc,214542,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
52,Private,198863,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,0,2559,60,United-States,>50K
25,Private,73289,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,57067,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,45,United-States,<=50K
24,Private,100669,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
22,Without-pay,302347,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,4416,0,40,United-States,<=50K
24,Private,202721,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
58,Private,202652,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K
58,Private,216851,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,El-Salvador,<=50K
25,Private,281627,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,186909,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
23,State-gov,314645,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
48,State-gov,183486,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,>50K
47,Self-emp-not-inc,77102,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,291968,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,186188,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
54,State-gov,312897,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,England,>50K
43,Self-emp-inc,151089,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,201127,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
37,Private,324019,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,192654,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States,<=50K
21,Private,252253,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Local-gov,101689,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,115932,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,139992,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Self-emp-inc,229466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
67,Private,105252,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,7978,0,35,United-States,<=50K
20,Private,218215,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
37,Federal-gov,125933,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
56,Private,357118,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
47,Private,233511,Masters,14,Divorced,Sales,Not-in-family,White,Male,27828,0,60,United-States,>50K
18,Private,245199,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,19410,HS-grad,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,48,United-States,<=50K
24,Private,124242,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
31,Private,111567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
33,Private,207301,Assoc-acdm,12,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
24,Local-gov,317443,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K
58,Private,200040,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,265266,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K
58,Self-emp-inc,112945,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,United-States,>50K
24,Private,162593,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
19,Private,66838,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,9,United-States,<=50K
43,Private,137722,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
41,Local-gov,336571,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,414871,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,117319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K
39,Private,91996,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
53,Private,355802,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
